index,qid1,qid2,qid2_13_text,qid8_text,qid9_text,qid5,qid5_9_text,qid50,qid50_11_text,qid53_text,qid10_1,qid10_2,qid10_3,qid10_4,qid10_5,qid13,qid15_text,qid3,qid4,qid6,qid7,qid7_9_text,qid16,qid17,qid18,qid19_text,qid20,qid21,qid21_6_text,qid22_text,qid39,qid40_text,qid41_text,qid42_text,qid54_text,qid55_text,qid56,qid56_9_text,qid23,qid24_text,qid26,qid25_text,qid27_text,qid52,qid52_3_text,qid28_1,qid28_2,qid49_text,qid38_text,qid43_nps_group,qid43,qid44_text,qid58,qid59_text,q_unansweredpercentage,q_unansweredquestions,duration_secs
150,I'm a freshman!,"Food Festivals ,Swag/giveaway events ,Pop-up cafes (e.g., bakery, matcha) ",[],[],[],"Free food/snacks,Performance,Learning new things ",[],"Asian (Chinese, Japanese, Korean, Thai, etc.),Mediterranean/Middle Eastern (Greek, Turkish, Lebanese),Desserts/sweets focused",[],[],0.0,0.0,0.0,0.0,0.0,No,[],"Weekday evening (after 6pm) ,Friday evenings,Saturday afternoons ,Saturday evenings ","Large (80-150 people) ,Medium (30-80 people)",Either is fine,"Didn’t hear about it,Bad timing,Didn’t interest me",[],"Friday ,Saturday ",Afternoon (12pm–4pm) ,Yes,[],3–5 days before,"Email,Social media ,Posters/flyers ",[],['email'],Freshman,['accounting'],"['new', 'york', 'city']",[],[],[],"Museums and cultural centers (Cleveland Museum of Art, Rock Hall, Natural History Museum),Food and market experiences (West Side Market, Little Italy, AsiaTown),Outdoor/nature spots (Edgewater Beach, Cleveland Metroparks, Cuyahoga Valley National Park),Shopping/entertainment districts (Crocker Park, Pinecrest, Legacy Village)",[],Usually,[],No,[],[],,[],M,L,[],[],,,"['make', 'interesting', 'inclusive']",Ninja Creami,[],0.282051282051282,"QID9,QID8,QID52,QID42,QID53,QID24,QID54,QID27,QID59,QID55,QID38",655.0
151,"Food Truck Festival,Spring Comedian at Severance Hall","Food Festivals ,Pop-up cafes (e.g., bakery, matcha) ,Tournaments (video games, board games, etc.) ",[],[],[],"Free food/snacks,Performance,Live entertainment",[],"American comfort (burgers, BBQ, wings),Mexican/Latin (tacos, burritos, empanadas),Italian (pasta, pizza, gelato),Asian (Chinese, Japanese, Korean, Thai, etc.),Mediterranean/Middle Eastern (Greek, Turkish, Lebanese),Indian/South Asian,African/Caribbean,Desserts/sweets focused",[],['koko_bakery'],,,,,,No,[],"Weekday late afternoon (4–6pm) ,Friday evenings,Saturday afternoons ,Saturday evenings ,Sunday afternoons ,Sunday evenings ",Medium (30-80 people),Either is fine,"Didn’t hear about it,Bad timing,Too crowded,Event cost,Didn’t interest me,Travel time",[],"Friday ,Saturday ,Sunday",Evening (4pm–8pm) ,Yes,"['need', 'time', 'study', 'could', 'still', 'go', 'event', 'worth']",Two weeks or more,"Email,Posters/flyers ",[],['email'],Junior,['biology'],['california'],[],[],[],"Food and market experiences (West Side Market, Little Italy, AsiaTown),Shopping/entertainment districts (Crocker Park, Pinecrest, Legacy Village)",[],Usually,[],No,[],[],,[],M,M,[],[],Detractor,6.0,[],Air Fryer,[],0.3,"QID9,QID8,QID52,QID42,QID24,QID10,QID54,QID27,QID59,QID55,QID38,QID44",428.0
152,Food Truck Festival,"Pop-up cafes (e.g., bakery, matcha) ,Off-campus experiences or trips ,Concerts or live music ",[],[],[],"Free food/snacks,Swag (shirts, water bottles, etc.) ,Live entertainment",[],"Asian (Chinese, Japanese, Korean, Thai, etc.)",[],[],0.0,20.0,,,,Yes,[],"Weekday late afternoon (4–6pm) ,Weekday evening (after 6pm) ,Friday evenings,Saturday afternoons ","Medium (30-80 people),Small (<20 people)", Require advance registration ,"Bad timing,Didn’t interest me",[],"Friday ,Saturday ,Sunday",Evening (4pm–8pm) ,Yes,[],A week,Social media ,[],[],Senior,['bme'],[],[],[],[],"Sports games (Guardians, Cavs, Browns, Monsters),Food and market experiences (West Side Market, Little Italy, AsiaTown),Shopping/entertainment districts (Crocker Park, Pinecrest, Legacy Village)",[],Yes,[],No,[],[],,[],L,L,[],[],Passive,7.0,[],Ninja Creami,[],0.375,"QID9,QID8,QID52,QID41,QID42,QID19,QID53,QID54,QID15,QID27,QID59,QID22,QID55,QID38,QID44",265.0
153,"UPBeat Spring Concert,Drone Show ,Club collaborations (Mahjong, Quidditch, Learn to Be, etc.) ","Major shows or performances (comedians, drone show, etc.) ,Arts & Crafts  ,Workshops/skill-building ",[],"['matcha', 'workshop']","['bouquet', 'makingflower', 'arranging']","Free food/snacks,Swag (shirts, water bottles, etc.) ,Learning new things ",[],"Mexican/Latin (tacos, burritos, empanadas),Italian (pasta, pizza, gelato),Asian (Chinese, Japanese, Korean, Thai, etc.),Mediterranean/Middle Eastern (Greek, Turkish, Lebanese),Desserts/sweets focused",[],"['batuqui', 'brazilian', 'food']",10.0,15.0,250.0,250.0,10.0,Yes,[],"Weekday lunchtime (12–2pm),Weekday evening (after 6pm) ,Friday evenings,Saturday afternoons ,Sunday afternoons ",No preference, Require advance registration ,Too crowded,[],"Friday ,Saturday ,Sunday","Afternoon (12pm–4pm) ,Evening (4pm–8pm) ",Yes,"['le', 'available']",3–5 days before,"Email,Social media ,Friends",[],['email'],Senior,"['biomedical', 'engineering']",['turkey'],"['turkish', 'food']",[],[],"Sports games (Guardians, Cavs, Browns, Monsters),Concert venues (House of Blues, Rocket Mortgage FieldHouse, Blossom Music Center),Museums and cultural centers (Cleveland Museum of Art, Rock Hall, Natural History Museum),Food and market experiences (West Side Market, Little Italy, AsiaTown),Outdoor/nature spots (Edgewater Beach, Cleveland Metroparks, Cuyahoga Valley National Park),Shopping/entertainment districts (Crocker Park, Pinecrest, Legacy Village)",[],Yes,[],No,[],[],Halal / Kosher,[],S,S,[],"['polaroid', 'printer', 'nintendo', 'switch', 'air_fryer']",Detractor,6.0,"['food', 'line', 'long']",Hatch Alarm Clock,[],0.1,"QID27,QID54,QID55,QID59",564.0
154,"Food Truck Festival,T-shirt or swag giveaways,Off-campus trips (e.g., Topgolf, NBA/Cavs game, Columbus trip),Spring Comedian at Severance Hall,I'm a freshman!","Food Festivals ,Off-campus experiences or trips ,Workshops/skill-building ",[],"['cooking', 'competition']","['dance', 'workshop']","Swag (shirts, water bottles, etc.) ,Socializing/meeting new people ,Learning new things ",[],"American comfort (burgers, BBQ, wings),Mexican/Latin (tacos, burritos, empanadas),Italian (pasta, pizza, gelato),Asian (Chinese, Japanese, Korean, Thai, etc.),Mediterranean/Middle Eastern (Greek, Turkish, Lebanese),Indian/South Asian,African/Caribbean",[],"['choolah', 'otani', 'noodle', 'build', 'pho']",10.0,10.0,125.0,125.0,15.0,Yes,[],"Weekday evening (after 6pm) ,Saturday afternoons ,Saturday evenings ,Sunday afternoons ",Small (<20 people),Either is fine,"Didn’t hear about it,Too crowded,Event cost,Didn’t interest me",[],"Monday,Wednesday ,Friday ,Saturday ","Afternoon (12pm–4pm) ,Night (after 8pm)",Yes,"['busy', 'studying', 'sometimes']",A week,"Email,Social media ",[],"['email', 'phone', 'number']",Freshman,['neuroscience'],"['erie', 'pa']","['south', 'indian_food']",['cooking'],[],"Food and market experiences (West Side Market, Little Italy, AsiaTown),Outdoor/nature spots (Edgewater Beach, Cleveland Metroparks, Cuyahoga Valley National Park)",[],Usually,"['crutch', 'wheelchair', 'access']",No,[],"['upperclassmen', 'reaching']",,[],M,M,[],"['cwru', 'pajama']",,,"['accommodating', 'different', 'social', 'level']",Ninja Creami,['nope'],0.025,QID52,456.0
155,"Food Truck Festival,UPBakery or other pop-up cafes (e.g., Matcha Pop-up),Off-campus trips (e.g., Topgolf, NBA/Cavs game, Columbus trip),Thwing Tuesday","Food Festivals ,Swag/giveaway events ,Major shows or performances (comedians, drone show, etc.) ",[],['spring_comedian'],['broadway'],"Free food/snacks,Performance,Competition",[],"Asian (Chinese, Japanese, Korean, Thai, etc.),Indian/South Asian,Desserts/sweets focused",[],"['honest', 'koko_bakery']",5.0,25.0,,,,Yes,[],"Weekday lunchtime (12–2pm),Weekday evening (after 6pm) ,Saturday afternoons ,Saturday evenings ,Sunday afternoons ","Large (80-150 people) ,Medium (30-80 people)",Either is fine,"Didn’t hear about it,Bad timing,Required registration",[],"Friday ,Saturday ,Sunday","Afternoon (12pm–4pm) ,Evening (4pm–8pm) ,Night (after 8pm)",No,[],A week,"Email,Social media ,Posters/flyers ",[],[],Senior,['biology'],"['buffalo', 'ny', 'usa', 'born', 'india', 'lived', 'dubai']","['emirati', 'food']",[],[],"Sports games (Guardians, Cavs, Browns, Monsters),Museums and cultural centers (Cleveland Museum of Art, Rock Hall, Natural History Museum),Food and market experiences (West Side Market, Little Italy, AsiaTown),Outdoor/nature spots (Edgewater Beach, Cleveland Metroparks, Cuyahoga Valley National Park)",[],Usually,"['amount', 'food']",No,[],[],Vegetarian,[],S,M,[],"['air_fryer', 'amazon', 'credit']",Passive,8.0,[],Air Fryer,[],0.1,"QID22,QID27,QID44,QID59",314.0
156,"Food Truck Festival,T-shirt or swag giveaways,UPBakery or other pop-up cafes (e.g., Matcha Pop-up),Off-campus trips (e.g., Topgolf, NBA/Cavs game, Columbus trip),UPBeat Spring Concert,Spring Comedian at Severance Hall,Drone Show ,Thwing Tuesday,Club collaborations (Mahjong, Quidditch, Learn to Be, etc.) ,Arts & Crafts (e.g., Brightening Blooms, UPBling)","Pop-up cafes (e.g., bakery, matcha) ,Major shows or performances (comedians, drone show, etc.) ,Club or organization collaborations ",[],['bookswap'],['spring_comedian'],"Free food/snacks,Performance,Other:","['fun', 'activity']","Italian (pasta, pizza, gelato),Mediterranean/Middle Eastern (Greek, Turkish, Lebanese),Desserts/sweets focused",[],['prestis'],10.0,20.0,0.0,0.0,10.0,No,[],"Weekday lunchtime (12–2pm),Weekday late afternoon (4–6pm) ,Weekday evening (after 6pm) ,Friday evenings,Saturday evenings ,Sunday afternoons ",No preference, Require advance registration ,"Bad timing,Didn’t interest me",[],"Monday,Thursday ,Friday ,Saturday ,Sunday","Afternoon (12pm–4pm) ,Evening (4pm–8pm) ,Night (after 8pm)",No,[],Two weeks or more,"Email,Posters/flyers ,Friends,Other:","['campus', 'group']",['email'],Junior,['biology'],"['new', 'jersey']",[],"['nichesmaller', 'club']",['halloween'],"Museums and cultural centers (Cleveland Museum of Art, Rock Hall, Natural History Museum)",[],Yes,[],No,[],"['spending', 'time', 'friend']",Other:,[],M,M,[],['sticker'],Passive,7.0,"['please', 'remember', 'provide', 'napkin', 'food', 'event']",Air Fryer,[],0.0,,501.0
157,"UPBakery or other pop-up cafes (e.g., Matcha Pop-up),Off-campus trips (e.g., Topgolf, NBA/Cavs game, Columbus trip),I'm a freshman!","Pop-up cafes (e.g., bakery, matcha) ,Off-campus experiences or trips ,Concerts or live music ",[],"['concert', 'headliner']","['leon', 'thomas', 'concert']","Free food/snacks,Swag (shirts, water bottles, etc.) ,Live entertainment",[],"Italian (pasta, pizza, gelato),Mediterranean/Middle Eastern (Greek, Turkish, Lebanese),African/Caribbean",[],"['little_italy', 'restaurant']",5.0,10.0,150.0,150.0,0.0,Yes,[],"Weekday evening (after 6pm) ,Friday evenings,Saturday afternoons ,Saturday evenings ,Sunday afternoons ,Sunday evenings ",No preference,Either is fine,"Didn’t hear about it,Bad timing,Event cost,Didn’t interest me",[],"Thursday ,Friday ,Saturday ,Sunday","Evening (4pm–8pm) ,Night (after 8pm)",Yes,['yes'],A week,"Email,Social media ,Posters/flyers ,Friends",[],['email'],Freshman,['neuroscience'],['california'],"['mexican', 'culture']",['sport'],[],"Sports games (Guardians, Cavs, Browns, Monsters),Concert venues (House of Blues, Rocket Mortgage FieldHouse, Blossom Music Center),Museums and cultural centers (Cleveland Museum of Art, Rock Hall, Natural History Museum),Food and market experiences (West Side Market, Little Italy, AsiaTown),Outdoor/nature spots (Edgewater Beach, Cleveland Metroparks, Cuyahoga Valley National Park)",[],Yes,[],Yes,[],[],Other:,['diabetic'],L,L,[],"['ticket', 'sport', 'game']",,,"['make', 'little', 'later', 'weekday']",Air Fryer,[],0.075,"QID25,QID27,QID59",410.0
158,Food Truck Festival,Food Festivals ,[],"['food_truck', 'fest']",[],"Free food/snacks,Socializing/meeting new people ",[],"Mexican/Latin (tacos, burritos, empanadas),Italian (pasta, pizza, gelato),Mediterranean/Middle Eastern (Greek, Turkish, Lebanese)",[],['cliantro'],0.0,0.0,0.0,0.0,0.0,Yes,[],"Friday evenings,Saturday afternoons ",Large (80-150 people) , Require advance registration ,"Didn’t hear about it,Too crowded,Didn’t interest me",[],"Friday ,Saturday ","Afternoon (12pm–4pm) ,Evening (4pm–8pm) ",Yes,['really'],3–5 days before,Email,[],['email'],Senior,['physic'],['guatemala'],[],[],[],"Concert venues (House of Blues, Rocket Mortgage FieldHouse, Blossom Music Center),Museums and cultural centers (Cleveland Museum of Art, Rock Hall, Natural History Museum),Food and market experiences (West Side Market, Little Italy, AsiaTown)",[],Somtimes,[],No,[],['people'],Other:,[],M,M,[],"['cash', 'prize']",Detractor,4.0,['organization'],Ninja Creami,[],0.0,,365.0
159,"Food Truck Festival,T-shirt or swag giveaways,Thwing Tuesday,Club collaborations (Mahjong, Quidditch, Learn to Be, etc.) ","Food Festivals ,Swag/giveaway events ,Off-campus experiences or trips ",[],"['downtown', 'restaurant', 'outing']","['mango', 'mango', 'pop']","Free food/snacks,Swag (shirts, water bottles, etc.) ,Socializing/meeting new people ",[],"American comfort (burgers, BBQ, wings),Mexican/Latin (tacos, burritos, empanadas),Italian (pasta, pizza, gelato),Asian (Chinese, Japanese, Korean, Thai, etc.),Indian/South Asian,African/Caribbean,Desserts/sweets focused",[],"['chik', 'fil']",0.0,10.0,250.0,250.0,0.0,Yes,[],"Weekday late afternoon (4–6pm) ,Weekday evening (after 6pm) ,Saturday afternoons ,Saturday evenings ,Sunday afternoons ,Sunday evenings ","Large (80-150 people) ,Medium (30-80 people),Small (<20 people)", Require advance registration ,"Bad timing,Too crowded,Required registration,Event cost,Didn’t interest me",[],"Monday,Wednesday ,Friday ,Saturday ,Sunday","Afternoon (12pm–4pm) ,Evening (4pm–8pm) ,Night (after 8pm)",Yes,"['wont', 'go', 'event', 'spend', 'time', 'studying']",3–5 days before,"Email,Social media ,Friends",[],"['email', 'dont', 'overdo']",Junior,['biochemistry'],['pennsylvania'],"['im', 'half', 'filipino', 'seeing', 'event', 'tied', 'could', 'cool']",['na'],['n'],"Concert venues (House of Blues, Rocket Mortgage FieldHouse, Blossom Music Center),Food and market experiences (West Side Market, Little Italy, AsiaTown),Shopping/entertainment districts (Crocker Park, Pinecrest, Legacy Village)",[],Yes,[],No,[],"['attending', 'event', 'meeting', 'new', 'people']",,[],M,M,[],"['hoodie', 'gift', 'card']",Passive,8.0,"['maybe', 'split', 'massive', 'event', 'couple', 'time', 'slot', 'allocate', 'supply', 'evenly']",Ninja Creami,['na'],0.025,QID52,716.0
160,"Food Truck Festival,Off-campus trips (e.g., Topgolf, NBA/Cavs game, Columbus trip),Spring Comedian at Severance Hall,Thwing Tuesday,Arts & Crafts (e.g., Brightening Blooms, UPBling)","Food Festivals ,Concerts or live music ,Major shows or performances (comedians, drone show, etc.) ",[],"['wish', 'would', 'host', 'girl', 'night', 'themed', 'event', 'girl', 'year', 'come', 'together', 'movie', 'marathon', 'catering', 'selfcare', 'treatment', 'raffle', 'would', 'nice']","['enjoyed', 'spring_comedian', 'every', 'year', 'think', 'would', 'nice', 'see', 'blend', 'music', 'performance', 'well', 'whether', 'local', 'artist', 'mainstream', 'mainstream', 'think', 'poll', 'artist']","Performance,Live entertainment,Cultural representation",[],"Italian (pasta, pizza, gelato),Asian (Chinese, Japanese, Korean, Thai, etc.),Mediterranean/Middle Eastern (Greek, Turkish, Lebanese),African/Caribbean,Other:","['think', 'important', 'support', 'local', 'food', 'spot']","['local', 'restaurant', 'including', 'luckys', 'cafe', 'casa', 'la', 'luna']",10.0,15.0,250.0,250.0,15.0,Yes,[],"Weekday late afternoon (4–6pm) ,Friday evenings,Saturday afternoons ,Saturday evenings ,Sunday afternoons ",Medium (30-80 people),Either is fine,"Didn’t hear about it,Too crowded,Travel time",[],"Friday ,Saturday ,Sunday","Afternoon (12pm–4pm) ,Evening (4pm–8pm) ",Yes,"['yes', 'would', 'willing', 'go', 'event', 'based', 'availability', 'final', 'would', 'free', 'weekend']",3–5 days before,"Email,Social media ,Posters/flyers ,Friends",[],['email'],Senior,['nursing'],"['prescott', 'arizona', 'usa']",['russian'],"['selfguided', 'meditation', 'way', 'destress', 'student']","['cultural', 'representation', 'holiday', 'would', 'lovely', 'see', 'campus']","Concert venues (House of Blues, Rocket Mortgage FieldHouse, Blossom Music Center),Museums and cultural centers (Cleveland Museum of Art, Rock Hall, Natural History Museum),Food and market experiences (West Side Market, Little Italy, AsiaTown),Outdoor/nature spots (Edgewater Beach, Cleveland Metroparks, Cuyahoga Valley National Park)",[],Yes,[],No,[],"['event', 'comfortable', 'different', 'setting', 'whether', 'oncampus', 'event', 'offcampus', 'feel', 'connected', 'join', 'club', 'participate', 'school', 'event']",Other:,[],S,S,[],"['hoodies', 'phone', 'case', 'skincare', 'wristlet', 'backpack']",Promoter,9.0,"['event', 'evening', 'weekend']",Ninja Creami,"['great', 'simple', 'point', 'easy', 'navigate']",0.0,,981.0
161,"Food Truck Festival,T-shirt or swag giveaways,UPBakery or other pop-up cafes (e.g., Matcha Pop-up),UPBeat Spring Concert,Spring Comedian at Severance Hall,Thwing Tuesday","Food Festivals ,Pop-up cafes (e.g., bakery, matcha) ,Off-campus experiences or trips ",[],"['resin', 'art', 'alcohol', 'ink', 'art']","['beach', 'trip']","Free food/snacks,Swag (shirts, water bottles, etc.) ,Socializing/meeting new people ",[],"Mexican/Latin (tacos, burritos, empanadas),Italian (pasta, pizza, gelato),Mediterranean/Middle Eastern (Greek, Turkish, Lebanese),Desserts/sweets focused",[],"['luna', 'pastry']",0.0,15.0,200.0,150.0,5.0,Yes,[],"Weekday late afternoon (4–6pm) ,Weekday evening (after 6pm) ,Saturday afternoons ,Saturday evenings ,Sunday afternoons ","Large (80-150 people) ,Medium (30-80 people),Small (<20 people)", Require advance registration ,"Too crowded,Required registration,Event cost",[],"Wednesday ,Friday ,Saturday ,Sunday","Afternoon (12pm–4pm) ,Evening (4pm–8pm) ",Yes,"['probably', 'wouldnt', 'go', 'many']",A week,"Email,Posters/flyers ,Friends",[],['email'],Sophomore,"['biology', 'psychology']",['massachusetts'],[],"['maybe', 'workout', 'course', 'campus']",['christmas'],"Sports games (Guardians, Cavs, Browns, Monsters),Food and market experiences (West Side Market, Little Italy, AsiaTown),Outdoor/nature spots (Edgewater Beach, Cleveland Metroparks, Cuyahoga Valley National Park)",[],Usually,"['pretty', 'good', 'claustrophobic']",No,[],"['meeting', 'new', 'people']",Other:,[],M,M,[],"['cwru', 'merch', 'food', 'baking', 'supply']",Passive,7.0,"['really', 'crowded', 'overwhelming', 'sometimes']",Ninja Creami,['nope'],0.0,,1144.0
162,"T-shirt or swag giveaways,UPBakery or other pop-up cafes (e.g., Matcha Pop-up),Spring Comedian at Severance Hall,Thwing Tuesday","Food Festivals ,Swag/giveaway events ,Sports/spectator events ",[],"['guardian', 'game']",['upbakery'],"Free food/snacks,Swag (shirts, water bottles, etc.) ,Socializing/meeting new people ",[],"American comfort (burgers, BBQ, wings),Italian (pasta, pizza, gelato),Desserts/sweets focused",[],['luna'],0.0,10.0,400.0,200.0,0.0,No,[],"Weekday late afternoon (4–6pm) ,Weekday evening (after 6pm) ,Saturday afternoons ,Sunday afternoons ","Gigantic (>1000 people),Huge (300-600 people),Large (80-150 people) ",Either is fine,"Bad timing,Didn’t interest me",[],"Thursday ,Friday ,Saturday ,Sunday","Afternoon (12pm–4pm) ,Evening (4pm–8pm) ",Yes,"['need', 'time', 'studying']",A week,"Email,Social media ,Posters/flyers ,Other:","['campus', 'group']",['instagram'],Sophomore,"['applied', 'mathematics']","['deerfield', 'il']",[],"['baseball', 'game']",['purium'],"Sports games (Guardians, Cavs, Browns, Monsters),Other:","['playhouse', 'square']",Usually,[],No,[],[],Other:,"['food', 'allergy', 'peanut', 'tree', 'nut']",L,XL,[],"['draw', 'string', 'bag', 'poster', 'stuffed', 'animal', 'cappybara', 'blanket']",Passive,8.0,"['use', 'location', 'across', 'campus', 'tink', 'thwing', 'fribley', 'wade']",Ninja Creami,[],0.075,"QID24,QID27,QID59",527.0
