StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q_RecaptchaScore,Q_DuplicateRespondent,Q_BallotBoxStuffing,QID47_Browser,QID47_Version,QID47_Operating System,QID47_Resolution,QID48,4,5,5_13_TEXT,6,7,8,8_9_TEXT,9,9_11_TEXT,10,11_1,11_2,11_3,11_4,11_5,12,13,14,15,16,17,17_9_TEXT,18,19,20,21,22,23,23_6_TEXT,24,25,26,27,28,29,30,31,31_9_TEXT,32,33,34,35,36,37,37_3_TEXT,38_1,38_2,39,40,41_NPS_GROUP,41,42,43,44,Q_StraightliningCount,Q_StraightliningPercentage,Q_StraightliningQuestions,Q_UnansweredPercentage,Q_UnansweredQuestions
2025-08-24 23:23:54,2025-08-24 23:32:24,IP Address,129.22.21.195,100,509,True,2025-08-24 23:32:24,R_1h9YHBwMgfCCUt6,,,,,41.5066,-81.6111,anonymous,EN,1,,,Opera,120.0.0.0,Windows NT 10.0,1536x960,jmr377,I'm a freshman!,"Food Festivals ,Off-campus experiences or trips ,Tournaments (video games, board games, etc.) ",,,,"Socializing/meeting new people ",,"Mexican/Latin (tacos, burritos, empanadas),Italian (pasta, pizza, gelato),Asian (Chinese, Japanese, Korean, Thai, etc.),Indian/South Asian",,,,,,,,Yes,,"Weekday evening (after 6pm) ,Friday evenings,Saturday afternoons ,Sunday afternoons ","Huge (300-600 people),Large (80-150 people) ,Medium (30-80 people)",Either is fine,Bad timing,,"Friday ,Saturday ,Sunday","Evening (4pm–8pm) ",Yes,,A week,"Social media ,Posters/flyers ,Friends",,,Freshman,civil engineering,columbus OH,,,,"Shopping/entertainment districts (Crocker Park, Pinecrest, Legacy Village)",,Yes,,No,,,Vegetarian,,M,M,9,"bottles(good quality), beanies, appliances",,,,Air Fryer,,1,1,QID28,0.3333333333333333,"QID9,QID8,QID42,QID19,QID53,QID10,QID54,QID15,QID27,QID59,QID22,QID55,QID44"
2025-08-24 23:28:00,2025-08-24 23:35:05,IP Address,192.5.110.7,100,424,True,2025-08-24 23:35:06,R_3dgbVusfexXGptL,,,,,41.5066,-81.6111,anonymous,EN,1,,,Safari,17.5,Macintosh,1470x956,rml133,"Food Truck Festival,T-shirt or swag giveaways,UPBakery or other pop-up cafes (e.g., Matcha Pop-up),Off-campus trips (e.g., Topgolf, NBA/Cavs game, Columbus trip),UPBeat Spring Concert,Drone Show ,Thwing Tuesday,Arts & Crafts (e.g., Brightening Blooms, UPBling)","Food Festivals ,Swag/giveaway events ,Arts & Crafts  ",,Spring concert,,"Free food/snacks,Swag (shirts, water bottles, etc.) ,Socializing/meeting new people ",,"American comfort (burgers, BBQ, wings),Mexican/Latin (tacos, burritos, empanadas),Desserts/sweets focused",,barrio,5,15,0,0,0,Yes,,"Weekday evening (after 6pm) ,Saturday afternoons ,Sunday afternoons ,Sunday evenings ","Huge (300-600 people),Large (80-150 people) ,Medium (30-80 people)",Either is fine,"Bad timing,Required registration",,"Monday,Thursday ,Friday ,Saturday ,Sunday","Evening (4pm–8pm) ,Night (after 8pm)",Yes,"still willing just less availability ",A week,"Email,Posters/flyers ,Friends",,email,Sophomore,"political science ",texas,,,,"Sports games (Guardians, Cavs, Browns, Monsters),Food and market experiences (West Side Market, Little Italy, AsiaTown),Outdoor/nature spots (Edgewater Beach, Cleveland Metroparks, Cuyahoga Valley National Park)",,Usually,,Yes,gluten free food,,Gluten Free,,M,L,6,"sweatshirts ",Passive,7,"make registration easier ",Hatch Alarm Clock,,0,0,,0.19047619047619047,"QID9,QID42,QID24,QID54,QID15,QID27,QID59,QID55"
2025-08-24 23:31:27,2025-08-24 23:40:24,IP Address,104.28.104.35,100,536,True,2025-08-24 23:40:25,R_69hz11mac8PhEyY,,,,,41.5,-81.6938,anonymous,EN,1,,,Safari iPhone,18.5,iPhone,402x874,3662345,"Food Truck Festival,T-shirt or swag giveaways,Spring Comedian at Severance Hall,Drone Show ,Thwing Tuesday","Food Festivals ,Major shows or performances (comedians, drone show, etc.) ,Club or organization collaborations ",,night in seoul,comedian,"Free food/snacks,Performance,Live entertainment",,"Mexican/Latin (tacos, burritos, empanadas),Asian (Chinese, Japanese, Korean, Thai, etc.),Mediterranean/Middle Eastern (Greek, Turkish, Lebanese)",,chopsticks,5,0,0,0,5,Yes,,"Weekday evening (after 6pm) ",Huge (300-600 people)," Require advance registration ","Didn’t hear about it,Didn’t interest me",,"Monday,Wednesday ,Friday ,Saturday ,Sunday","Evening (4pm–8pm) ,Night (after 8pm)",Yes,,A week,"Social media ,Other:",campus groups,campus groups,Sophomore,comp sci,korea,no,no,no,"Concert venues (House of Blues, Rocket Mortgage FieldHouse, Blossom Music Center)",,Yes,,No,,concerts,Other:,,L,L,9,tv,Passive,7,cool celebrities,Air Fryer,no,1,1,QID28,0.05,"QID15,QID19"
2025-08-24 23:38:20,2025-08-24 23:46:29,IP Address,129.22.21.195,100,489,True,2025-08-24 23:46:30,R_6Hiwu8fMyxXCEmt,,,,,41.5066,-81.6111,anonymous,EN,1,,,Chrome,139.0.0.0,Windows NT 10.0,1536x864,ydc9,"Off-campus trips (e.g., Topgolf, NBA/Cavs game, Columbus trip),Spring Comedian at Severance Hall,Arts & Crafts (e.g., Brightening Blooms, UPBling)","Food Festivals ,Swag/giveaway events ,Off-campus experiences or trips ",,"valentines ",upb cedar point,"Free food/snacks,Swag (shirts, water bottles, etc.) ,Socializing/meeting new people ",,"Mexican/Latin (tacos, burritos, empanadas),Italian (pasta, pizza, gelato),Asian (Chinese, Japanese, Korean, Thai, etc.),Indian/South Asian,Desserts/sweets focused",,not sure,0,25,300,300,5,Yes,5,"Weekday late afternoon (4–6pm) ,Weekday evening (after 6pm) ,Friday evenings,Saturday afternoons ,Saturday evenings ,Sunday afternoons ,Sunday evenings ","Huge (300-600 people),Large (80-150 people) ",Either is fine,"Didn’t hear about it,Required registration",,"Tuesday ,Wednesday ,Thursday ,Friday ,Saturday ,Sunday","Afternoon (12pm–4pm) ,Evening (4pm–8pm) ,Night (after 8pm)",Yes,less likely,A week,"Email,Social media ,Friends",,email and social media,Sophomore,nursing,"pharr, texas",mexican culture,crochetting,"dia de muertos ","Concert venues (House of Blues, Rocket Mortgage FieldHouse, Blossom Music Center),Food and market experiences (West Side Market, Little Italy, AsiaTown),Outdoor/nature spots (Edgewater Beach, Cleveland Metroparks, Cuyahoga Valley National Park),Shopping/entertainment districts (Crocker Park, Pinecrest, Legacy Village)",,Usually,,Yes,n/a,"cultural representation ",Other:,n/a,M,M,8,"plushies, hair dryer, lamps, makeup, fans",Passive,7,"more accessible ",Air Fryer,n/a,1,1,QID28,0.023809523809523808,QID24
2025-08-24 23:43:23,2025-08-24 23:49:11,IP Address,129.22.21.195,100,347,True,2025-08-24 23:49:12,R_6M9Dq3SiI94lSIP,,,,,41.5066,-81.6111,anonymous,EN,1,,,Chrome,139.0.0.0,Windows NT 10.0,1500x1000,axp1019,"Spring Comedian at Severance Hall,Thwing Tuesday,Club collaborations (Mahjong, Quidditch, Learn to Be, etc.) ","Swag/giveaway events ,Concerts or live music ,Major shows or performances (comedians, drone show, etc.) ",,,UPBcomedian,"Free food/snacks,Swag (shirts, water bottles, etc.) ,Live entertainment",,"Mexican/Latin (tacos, burritos, empanadas),Italian (pasta, pizza, gelato),Asian (Chinese, Japanese, Korean, Thai, etc.),Mediterranean/Middle Eastern (Greek, Turkish, Lebanese),Indian/South Asian,Desserts/sweets focused",,,10,30,,,15,Yes,,"Weekday evening (after 6pm) ,Saturday afternoons ,Sunday afternoons ,Sunday evenings ","Huge (300-600 people),Large (80-150 people) ,Medium (30-80 people),Small (<20 people)",Either is fine,"Didn’t hear about it,Bad timing,Too crowded,Didn’t interest me",,"Tuesday ,Friday ,Saturday ,Sunday","Afternoon (12pm–4pm) ,Evening (4pm–8pm) ,Night (after 8pm)",Yes,"More busy studying ","1–2 days before ","Email,Posters/flyers ,Friends",,email,Senior,nutrition,Virginia,,,,"Sports games (Guardians, Cavs, Browns, Monsters),Concert venues (House of Blues, Rocket Mortgage FieldHouse, Blossom Music Center),Food and market experiences (West Side Market, Little Italy, AsiaTown),Shopping/entertainment districts (Crocker Park, Pinecrest, Legacy Village)",,Usually,,No,,,,,M,M,8,Hoodies,Detractor,6,,Air Fryer,,1,1,QID28,0.2682926829268293,"QID8,QID52,QID42,QID53,QID24,QID54,QID15,QID27,QID59,QID55,QID44"
2025-08-24 23:46:32,2025-08-24 23:51:54,IP Address,12.74.238.91,100,321,True,2025-08-24 23:51:54,R_3OVyT2kwzFbFzkB,,,,,42.3914,-83.1493,anonymous,EN,1,,,Safari iPhone,18.6,iPhone,393x852,mct88,"Food Truck Festival,UPBeat Spring Concert","Food Festivals ,Pop-up cafes (e.g., bakery, matcha) ,Sports/spectator events ",,,,Free food/snacks,,"American comfort (burgers, BBQ, wings),Mexican/Latin (tacos, burritos, empanadas),Italian (pasta, pizza, gelato),Asian (Chinese, Japanese, Korean, Thai, etc.),Mediterranean/Middle Eastern (Greek, Turkish, Lebanese),Indian/South Asian",,,5,10,,,,,,"Weekday late afternoon (4–6pm) ,Weekday evening (after 6pm) ,Saturday afternoons ,Sunday afternoons ,Sunday evenings ","Huge (300-600 people),Large (80-150 people) ,Medium (30-80 people)"," Require advance registration ","Bad timing,Event cost,Travel time",,"Saturday ,Sunday","Afternoon (12pm–4pm) ",Yes,No,3–5 days before,"Social media ",,Email,Junior,Civil,"Massachusetts ",,,,"Sports games (Guardians, Cavs, Browns, Monsters),Concert venues (House of Blues, Rocket Mortgage FieldHouse, Blossom Music Center),Outdoor/nature spots (Edgewater Beach, Cleveland Metroparks, Cuyahoga Valley National Park)",,Yes,,No,,,Other:,Nuts,M,M,Women’s 9,,Passive,7,,Ninja Creami,,1,1,QID28,0.28205128205128205,"QID9,QID8,QID42,QID53,QID13,QID54,QID27,QID59,QID55,QID38,QID44"
2025-08-24 23:59:48,2025-08-25 00:09:43,IP Address,129.22.21.199,100,595,True,2025-08-25 00:09:44,R_7fkEk2mxIB3xKGe,,,,,41.5066,-81.6111,anonymous,EN,1,,,Safari iPhone,18.6,iPhone,393x852,Jdn49,"Food Truck Festival,Off-campus trips (e.g., Topgolf, NBA/Cavs game, Columbus trip),UPBeat Spring Concert,Spring Comedian at Severance Hall","Off-campus experiences or trips ,Concerts or live music ,Major shows or performances (comedians, drone show, etc.) ",,Cleveland Browns Football game,Cedar Point Trip,"Free food/snacks,Performance,Live entertainment",,"American comfort (burgers, BBQ, wings),Mexican/Latin (tacos, burritos, empanadas),Italian (pasta, pizza, gelato)",,Presti’s Bakery,0,25,0,0,20,Yes,200,"Friday evenings,Saturday afternoons ,Saturday evenings ,Sunday afternoons ,Sunday evenings ","Gigantic (>1000 people),Huge (300-600 people),Large (80-150 people) "," Require advance registration ","Didn’t hear about it,Bad timing,Didn’t interest me",,"Friday ,Saturday ,Sunday","Afternoon (12pm–4pm) ,Evening (4pm–8pm) ,Night (after 8pm)",No,,A week,"Email,Social media ",,Email,Senior,Political Science,"Tucson, Arizona",N/a,N/a,N/a,"Sports games (Guardians, Cavs, Browns, Monsters),Concert venues (House of Blues, Rocket Mortgage FieldHouse, Blossom Music Center),Shopping/entertainment districts (Crocker Park, Pinecrest, Legacy Village)",,Yes,,No,,Being on top of all the events going on,,,M,L,14,"Sweatshirts, hoodies, blankets",Promoter,10,Just making as many spots available to students if the event requires registration and is popular. That way if I plan to go with friends it is easier for us all to get tickets.,Ninja Creami,N/a,0,0,,0.02564102564102564,QID52
2025-08-25 00:05:29,2025-08-25 00:11:38,IP Address,142.116.203.122,100,369,True,2025-08-25 00:11:39,R_6mEhQ096U0jaESj,,,,,43.6934,-79.4857,anonymous,EN,1,,,Safari iPhone,Unknown,iPhone,414x896,ska70,"UPBeat Spring Concert,Club collaborations (Mahjong, Quidditch, Learn to Be, etc.) ","Food Festivals ,Pop-up cafes (e.g., bakery, matcha) ,Concerts or live music ",,"Collaboration with the brew CWRU club ",N/A,"Free food/snacks,Live entertainment",,"Asian (Chinese, Japanese, Korean, Thai, etc.),Indian/South Asian,Desserts/sweets focused",,,0,0,0,0,0,No,,"Weekday late afternoon (4–6pm) ","Large (80-150 people) ,Medium (30-80 people)",Either is fine,"Bad timing,Travel time",,"Tuesday ,Thursday ","Afternoon (12pm–4pm) ,Evening (4pm–8pm) ",Yes,,A week,"Social media ,Friends",,Email,Sophomore,"Business management ",Ohio,N/A,N/A,N/A,"Concert venues (House of Blues, Rocket Mortgage FieldHouse, Blossom Music Center),Food and market experiences (West Side Market, Little Italy, AsiaTown)",,Usually,,No,,Social events,Vegetarian,,M,M,11,"Breville barista express espresso machine ",Passive,7,Wider variety of time events happen,Ninja Creami,,1,1,QID28,0.1,"QID19,QID24,QID53,QID59"
2025-08-25 00:17:37,2025-08-25 00:28:54,IP Address,129.22.21.194,100,676,True,2025-08-25 00:28:55,R_1MofnedtPdtUCAH,,,,,41.5066,-81.6111,anonymous,EN,0.800000011920929,,,Chrome iPhone,137.0.7151.107,iPhone,390x844,eab254,"Food Truck Festival,UPBeat Spring Concert","Food Festivals ,Off-campus experiences or trips ,Concerts or live music ",,"I love the crafting events. They’re super fun, easy to socialize, and a good break from the regular day-to-day without taking up a whole day/evening.",Concerts!,"Free food/snacks,Socializing/meeting new people ,Live entertainment",,"Mexican/Latin (tacos, burritos, empanadas),Asian (Chinese, Japanese, Korean, Thai, etc.)",,Cilantro and that Taco Truck that was near Fribley was so good,20,25,,,,Yes,"I’m not really sure, it depends on the trip or event.","Saturday afternoons ,Saturday evenings ,Sunday afternoons ","Huge (300-600 people),Medium (30-80 people)",Either is fine,"Required registration,Event cost",,"Monday,Wednesday ,Saturday ","Evening (4pm–8pm) ,Night (after 8pm)",Yes,"Still willing, but also studying, so it’s a lot harder to find the time.",A week,"Email,Social media ,Friends",,email,Sophomore,MechE/Aero,Los Angeles,"no, but diversity is always nice",local communities in cleveland or cwru,"My traditions are small and cultural, so it’s not super necessary","Sports games (Guardians, Cavs, Browns, Monsters),Concert venues (House of Blues, Rocket Mortgage FieldHouse, Blossom Music Center),Museums and cultural centers (Cleveland Museum of Art, Rock Hall, Natural History Museum),Food and market experiences (West Side Market, Little Italy, AsiaTown),Outdoor/nature spots (Edgewater Beach, Cleveland Metroparks, Cuyahoga Valley National Park)",,Yes,,No,,Larger events!,Gluten Free,,S,M,"7 women’s ","accessories like hats, sunglasses, jewelry, etc",Promoter,10,Send emails with registration times a week in advance rather than a day or two,Ninja Creami,"Multiple choice > short answer, but everything is great :)",0,0,,0,
2025-08-25 00:24:27,2025-08-25 00:43:59,IP Address,129.22.21.198,100,1171,True,2025-08-25 00:43:59,R_5TLUHshIASvA4aY,,,,,41.5066,-81.6111,anonymous,EN,1,,,Chrome,139.0.0.0,Windows NT 10.0,1280x800,smg212,"Food Truck Festival,T-shirt or swag giveaways,Off-campus trips (e.g., Topgolf, NBA/Cavs game, Columbus trip),UPBeat Spring Concert,Club collaborations (Mahjong, Quidditch, Learn to Be, etc.) ","Swag/giveaway events ,Pop-up cafes (e.g., bakery, matcha) ,Off-campus experiences or trips ",,"Trip to Pittsburgh, Rock n' Hall of Fame, camping trip","UPBINGO, UPBuild-A-Bear, UPB Cruise","Free food/snacks,Swag (shirts, water bottles, etc.) ,Cultural representation",,"Mexican/Latin (tacos, burritos, empanadas),Asian (Chinese, Japanese, Korean, Thai, etc.),Mediterranean/Middle Eastern (Greek, Turkish, Lebanese),Indian/South Asian,African/Caribbean,Desserts/sweets focused",,"Martha on the Fly, Fat Cats, Battr, Mason's Creamery",5,20,45,30,10,Yes,"10-20$, depending on what it is and how unique of an experience this is","Weekday late afternoon (4–6pm) ,Weekday evening (after 6pm) ,Friday evenings,Saturday evenings ,Sunday afternoons ,Sunday evenings ","Large (80-150 people) ,Medium (30-80 people)"," Require advance registration ","Bad timing,Too crowded,Didn’t interest me",,"Monday,Wednesday ,Friday ,Sunday","Afternoon (12pm–4pm) ,Evening (4pm–8pm) ,Night (after 8pm)",Yes,Willing to go if events are in the evenings/ later in the day,Two weeks or more,"Email,Social media ,Posters/flyers ",,Email,Senior,Psych,"Akron, OH",N/A,"LBGTQ+,  BIPOC+, Women in STEM",N/A,"Sports games (Guardians, Cavs, Browns, Monsters),Outdoor/nature spots (Edgewater Beach, Cleveland Metroparks, Cuyahoga Valley National Park),Shopping/entertainment districts (Crocker Park, Pinecrest, Legacy Village)",,Usually,N/A,No,,events that allow me to socialize with other students,,,M,L,9,"Windbreaker, more tuberware, gloves/ hat combo, plushies of the capybara mascot,  ",Passive,7,Hosting as many free events as possible.,Ninja Creami,Reduce the number of questions to avoid survey fatigue?,0,0,,0.024390243902439025,QID52
2025-08-25 00:36:48,2025-08-25 00:45:21,IP Address,104.184.175.30,100,513,True,2025-08-25 00:45:22,R_1I279L47JOd9yJr,,,,,41.5066,-81.6111,anonymous,EN,0.8999999761581421,,,Chrome iPhone,139.0.7258.76,iPhone,414x896,adg91,"Food Truck Festival,Off-campus trips (e.g., Topgolf, NBA/Cavs game, Columbus trip),Spring Comedian at Severance Hall,Thwing Tuesday","Food Festivals ,Swag/giveaway events ,Off-campus experiences or trips ",,"rent cedar point or some other park after dark kind of like kalahari ","Kalahari ",Free food/snacks,,"American comfort (burgers, BBQ, wings),Mediterranean/Middle Eastern (Greek, Turkish, Lebanese),Indian/South Asian,African/Caribbean",,more boba,0,5,50,50,5,Yes,50,"Saturday afternoons ","Large (80-150 people) ,Medium (30-80 people)",Either is fine,"Didn’t hear about it,Bad timing,Too crowded,Required registration",,"Monday,Friday ","Evening (4pm–8pm) ",No,,A week,"Email,Social media ",,email,Senior,"Mechanical engineering ","South african ",na,na,"christmas ","Outdoor/nature spots (Edgewater Beach, Cleveland Metroparks, Cuyahoga Valley National Park)",,Yes,,No,,upb,,,XL,XL,11,Hoodies,Passive,7,more unique events instead of recycling padt one,Ninja Creami,na,1,1,QID28,0.02564102564102564,QID52
2025-08-25 00:20:44,2025-08-25 00:48:57,IP Address,71.67.222.67,100,1692,True,2025-08-25 00:48:57,R_6GdqStpVxqCq9F1,,,,,41.5066,-81.6111,anonymous,EN,1,,,Chrome,139.0.0.0,Macintosh,1440x900,"rrg80
","Food Truck Festival,T-shirt or swag giveaways,UPBakery or other pop-up cafes (e.g., Matcha Pop-up),UPBeat Spring Concert,Thwing Tuesday","Swag/giveaway events ,Concerts or live music ,Major shows or performances (comedians, drone show, etc.) ",,UPBaseball Game,UPBingo,"Free food/snacks,Swag (shirts, water bottles, etc.) ,Competition",,"Italian (pasta, pizza, gelato),Asian (Chinese, Japanese, Korean, Thai, etc.),Indian/South Asian",,"Jamaican Kitchen, Brassica",0,30,150,100,0,Yes,,"Friday evenings,Saturday evenings ,Sunday afternoons ",Medium (30-80 people)," Require advance registration ","Bad timing,Too crowded,Didn’t interest me",,"Friday ,Saturday ,Sunday","Evening (4pm–8pm) ,Night (after 8pm)",Yes,,Two weeks or more,"Email,Social media ,Friends",,"Instagram
",Junior,Chemistry,"Phoenix, Arizona, USA",Indian culture!,,"Diwali, Dusshera","Concert venues (House of Blues, Rocket Mortgage FieldHouse, Blossom Music Center),Outdoor/nature spots (Edgewater Beach, Cleveland Metroparks, Cuyahoga Valley National Park),Shopping/entertainment districts (Crocker Park, Pinecrest, Legacy Village)",,Yes,,No,,"Community events, events that are open access",Vegan,,M,L,8,"Stanley Cups/Brumate Cups, Ninja Creami, Shower Head Filter, Body Care Sets, Gift Cards to popular stores, ",Detractor,6,Be more prepared and anticipate large crowds,Ninja Creami,,0,0,,0.1,"QID15,QID19,QID54,QID59"
2025-08-25 00:38:21,2025-08-25 01:00:16,IP Address,129.22.21.198,100,1314,True,2025-08-25 01:00:17,R_19gAOouiS4CtxvN,,,,,41.5066,-81.6111,anonymous,EN,1,,,Chrome,139.0.0.0,Windows NT 10.0,1536x864,akc102,"Food Truck Festival,T-shirt or swag giveaways,Off-campus trips (e.g., Topgolf, NBA/Cavs game, Columbus trip),Spring Comedian at Severance Hall,Drone Show ,Thwing Tuesday","Off-campus experiences or trips ,Major shows or performances (comedians, drone show, etc.) ,Sports/spectator events ",,"I think the Spring Comedian in Severance was a very good idea, even though I wasn't able to attend that day",Kalahari Splash is always a hit,"Free food/snacks,Swag (shirts, water bottles, etc.) ,Socializing/meeting new people ",,"Italian (pasta, pizza, gelato),Asian (Chinese, Japanese, Korean, Thai, etc.),African/Caribbean",,"Mabels Steak, Mallorca, and Zoma are very good restaurants!",5,20,400,150,0,Yes,600,"Weekday evening (after 6pm) ,Friday evenings,Saturday evenings ,Sunday afternoons ","Huge (300-600 people),Large (80-150 people) ,Medium (30-80 people)",Either is fine,"Bad timing,Didn’t interest me,Have beef with UPB,Other:",People rigging CG registrations,"Friday ,Saturday ","Evening (4pm–8pm) ",Yes,Probably not,Two weeks or more,"Email,Social media ,Friends",,Instagram and Email,Senior,Polymer Science and Engineering,"Houston, TX",I'd looove to see an African artist come to Case,Maybe drawing and soccer,Not really,"Concert venues (House of Blues, Rocket Mortgage FieldHouse, Blossom Music Center),Museums and cultural centers (Cleveland Museum of Art, Rock Hall, Natural History Museum),Outdoor/nature spots (Edgewater Beach, Cleveland Metroparks, Cuyahoga Valley National Park),Shopping/entertainment districts (Crocker Park, Pinecrest, Legacy Village)",,Usually,,No,,Being in big groups,,,M,M,10.5,"A watch would be dope, but if I'm being realistic maybe like a key chain or a small backpack",Passive,7,U guys should make an option for people to drive to off campus events instead of requiring them to take a bus,Hatch Alarm Clock,no,1,1,QID28,0.04878048780487805,"QID24,QID52"
